organization_id,address,country
f8a087ec56c038609760de7e30d564ee,"SURVEY NO. 80., G.I.D.C.,PANDESARA SURAT / GUJARAT 394221",IN
e68cd507afb5967b0727b18b2816688a,"Husebysletta 9, Lierstranda, Lier, Viken, Ostlandet, 3414, Norway",NO
0542b8ce03e0b3f13e99e15f8800a526,"WEST OF CHONG QING ROAD, TONG SHENZHEN CHINA",CN
7b8ac064ebf9a409685da7df3159fb68,"Italielei 189 b.2, Antwerpen, Antwerp, Antwerp, Flemish Region, 2000, Belgium",BE
1bbb53eb7b3c8ba8f01219dd4425d466,"D-8, EVEREST BUILDING  PT. M.M.MALVIYA MARG,TARDEO.  MUMBAI (BOMBAY  400034 IN",IN
85aeeb2cf0cf00b8d4989d21908cfe02,"8F, EAST WING, SIGNATURE TOWER 100, CHEONGGYECHEON-RO, JUNG-GU SEOUL 04542, KOREA",NO
3a8c6b8216ec0418bb927fa55aee5d30,"11709 10, Daya Dist., Taichung City, 428, Taiwan",TW
3f79c7d0483039a12747f53d05b63a6e,"10F-10, NO.351, SEC.2, CHUNG SHAN R D.   CHUNG HO  351 TW",TW
ad4c82787160f622b91b48b277ae0a55,"Postboks 593, Lierstranda, 3412, Norway",NO
238fcfa12044b9746d21e6a1cc8e01d2,"S/N C-4/1/4-5 M.I.D.C  DIST. PALGHAR, TARAPUR MAHARASHTRA DIST. PALGHAR, TARAPUR MAHARASHTRA 401506",IN
1bbb53eb7b3c8ba8f01219dd4425d466,"D-08,Everest Building, 5th Floor, Mumbai, Maharashtra, 400034, India",IN
506b623d125a36e5893d1d9cda10a183,"192 MOO 1,TAMBON TASITH, AMPUR PLUAKDAENG, RAYONG 21140 TH",TH
01f31da8a21d995ee378cce823f09b10,"B-301, Satyamev Complex-1 Gandhinagar-Sarkhej Highway Road Opp-New Gujarat High Court, Sola,, Ahmedabad, Gujarat, 380063, India",NP
214944ff7ffa33e39a53dfaa8cac0cdc,"No. 165, hongda road, qiaonan block, xiaoshan economic and technological development zone, Xiaoshan district, Zhejiang, Hangzhou, Zhejiang, East China, 311201, China",CN
a540221e457c856f9a117997d5421d6c,INTERNATIONAL LOGISTICS OTTO-LILIENTHAL-STR. 29 28199 BREMEN  49-42152629220  TEL EX 49-42152 62,DE
1763952df6af346453bbc8e45a9e972d,"75/81 RICHMOND BLDG.,22ND FLOOR SUKHUMVIT 26, SUKHUMVIT RD KLONGTOEY, BANGKOK 10110 THAILAND",TH
79c7e64a50427efddc6712b08640c6e8,"Unit C, 5/F., Surson Commercial Building, 140-142 Austin Road, Tsimshatsui, Hong Kong, SAR",HK
238fcfa12044b9746d21e6a1cc8e01d2,C4 1 4 5 M I D C TARAPUR  MAHARASHTRA                      IN,IN
ac05043e9f41ff0483a9d1fbf8cfe826,t 93102 103 m i d c tarapur dist maharashtra in,US
0ddd1f41a09a8910106ee57bd211f69a,ITALIELEI 2 ANTWERP VAN 2000 BELGIUM,BE
1bbb53eb7b3c8ba8f01219dd4425d466,"D-8, EVEREST BUILDING  PT. M.M.MALVIYA, TARDEO  MUMBAI  400034 IN",US
3cda5ede6a63f1d18ffedfeb170882fd,". 2-44,33,GEUMGOK-DAERO 8BEON-GIL,BUK -GU, BUSAN, SOUTH KOREA 46548TEL 82       TE 70-4322-5958FAX 82 70-7614-3423",NO
15fb4fa90ef64ad6199763d75389c065,"Via Industria 80, Polverigi, 60020, Italy",IT
01068d488a1f8c72b6b6bfab716b8e04,"KOREA 100-230, SEOUL, JUNG-GU, CHEONGGYECHEON-RO",SK
57a8284ca46c96262286d101453958c8,"S. SUKHATME ) 1105/3 MANAS NARGIS  DUTTA RD. MODEL COLONY, PUNE/MAH PIN-411016",IN
a0d56d25b510521a5bcd52f0b96bff2e,143 UDYOG BHAVAN SONAWALA ROAD GOREGAON MUMBAI  MAHARASHTRA MAHARASHTRA 400063,IN
fe142b0cb48e70e3fb003288c9cf8faa,"7/F, KAM SHING IND. BLDG.,1-11 KWAI  WING ROAD, KWAI CHUNG",HK
4cb95267c64a6b140d366e2be68542c7,t 93 102 & 103 midc dist palghar tarapur 401506 in,IN
9915a195e70755262866ac7e8522f2d0,"NO.102, HUICHANG ST., NANZI DIST., KAOHSIUNG CITY 81149, TAIWAN R.O.C.",TW
7e158a1ec577a30fe484df385e2c0ab6,"1225 WILLOW LAKE BLVD.  ST. PAUL, MN ST. PAULMN 55110-5145",US
c61f1f95b68a9c7caf0e642be8e36e07,R 73   48   46 BRR NORMANDIA II SECTOR,US
7569ea6962aaaa137e0e7b234597107c,"229/28 SATHUPRADIT ROAD(NARATHIWAS RACHANAKARIN 22)CHONGNONSEE, YANNAW   BANGKOK  10120 TH",TH
78dbf09bf6a94c88e0122ef33d9953cc,India,IN
238fcfa12044b9746d21e6a1cc8e01d2,"C-4/1/4 & 5, M.I.D.C., TARAPUR - 401 506, DIST-PALGHAR, MAHARASHTRA, INDIA",IN
5a9e6185abb65c1569e3a30dfdbd901a,"B-401402, 4TH FLOOR, NEELKANTH BUSINESS PARK VIDYAVIHAR (W),MUMBAI MAHARASTRA 40",IN
c0bd4b950e5d1f4c3d3d02cc12eb121c,"6, 108, East Dist., Taichung City, 401, Taiwan",TW
d66f461fafc8e14e79289ca61689efc6,"Seattleweg 17 building 4, Pernis Rotterdam, Rotterdam, Zuid-Holland, 3195 ND, Netherlands",NL
205fd132f06dded25facb6d383091d99,"Z.I, DU HAVRE ROUTE DU NOROIT 76430SANDOUVILLEFRANCE",FR
0542b8ce03e0b3f13e99e15f8800a526,"WEST OF CHONGQING RD.,TONG  FUYU ZONE,FUYONG TOWN,  SHENZHEN   CN",CN
656bb9ae0c317c1fbc3bebb3d95bd390,unit 9 12 f houston centre 63 m hong kong 999077 hk,US
38ece934ff188ce1ef82c0b71fda3380,"A/106 Synthofine Indl Estatebehind Veerbani Indl Estate Goregaon East, Mumbai, Maharashtra, 400063, India",IN
6a02775e4bcf12377a05ca0d53d177c0,T 103 M I D C TARAPUR  MAHARASHTRA                      IN,IN
fdc0d9a6a3c1ff50b99dc17eef5a79cf,"722, Burleson Street, Corpus Christi, Texas, 78402, United States of America",US
3e7283510c1caadbf2ce7c6f9bc81698,KOLSHET ROAD THANE 400607,IN
205fd132f06dded25facb6d383091d99,Z.I. DU HAVRE ROUTE DU NOROIT SANDOUVILLE 76 76430 FRANCE,US
62268bfae5473ce97c69d030bf3fdee5,"Lago Suiza #184, Ciudad de Mexico, Ciudad de Mexico, Mexico",MX
c54fd15c34719709a0a97e1773dfdeb5,"A1 BUILDING, #8FL, CHUANG YUAN ROAD SMART PARK   NINGBO  315000 CN NIL",CN
a0b14a4954826cdb71c56e786867c1df,"750 COMMERCE DRIVE  FAIRFIELD, CT FAIFFIELDCT 06825",US
13b24510f3e08d32aafaabd7fc86e1fd,NO 58 XINYUAN ROAD SHANGHAI CHINA,CN
238fcfa12044b9746d21e6a1cc8e01d2,"LTD. C-4/1/4, MIDC MAHARASHTRA TARAPUR 401 502 INDIA",IN
3ab853116f011dbb79745ca02d6aec97,UNIT S 1505B 15F FORTRESS TOWER 250 HONG KONG CHINA,HK
18761db1267ba45c55ee289afbf1d1a0,LOS JUAREZ 26 SAN JOSE INSURGENTES SAGREDO Y F PARRA COYOACAN CIUDAD DE MEXICO 03900,MX
a32d825e5d776c218d412b3fec0578e9,"4TH FLOOR, XINCI HOTEL, 29 MOYU ROAD, ANTING TOWN, JIADING DISTRICT ,SHANGHAI CHINA",CN
23a970317fe0441f9f065346baeb8025,2 lingqiao road haishu district ningbo cn,CN
03d5eca26b7056a583582c9c612166f3,unit s 1505b 15 f fortress tower 250kings rd north point hongkong cn,US
e2338b2ddb2897f5c7b5626a68d9f781,ROENTGENSTRASSE 12 73431 AALEN,US
168f405ededdda812e6ea82d84343362,"GUANGZHOU  CO,.LTD. ZHONGCUN TOWN PANYU DISTRICT GUANGZ   GUANGZHOU 44 511495 CN",CN
1bbb53eb7b3c8ba8f01219dd4425d466,"D-8, EVEREST BUILDING  PT. M.M.MALVIYA, TARDEO  MUMBAI (BOMBAY  400034 IN",US
6f7b6c81e7bbb28543f6aee5274e3607,c 4 1 4 5m i d c tarapur 401 506 dist palghar maharashtra in,IN
16b1d8aab4af83b550d6daa41fdc13d3,"Rontgenstrasse 12, Germany",DE
75d0b4464b91fea181d1e50e9821c6c2,"Room 1109-1110, Kwong Sang Hong Centre, 151-153 Hoi Bun Road, Kwun Tong, Hong Kong, SAR",HK
95def8fd465494833cb0934ed32c6c91,R 4 A   14    86,US
1e4acd740d2587dbed321631b854a9f0,"Room 2912, 29/F., West Tower, Shun Tak Centre, 168-200 Connaught Road, Sheung Wan, Hong Kong, SAR",HK
848d2ff137c168403efbf01bf000c141,"Hanno-Ring 3, Laatzen, Hannover, Niedersachsen, 30880, Germany",DE
2830b5f96bf84c5930f81ef444969062,INDUSTRIELAAN 12    DEINZE   BE  TE +3293802711,BE
3dbaab4aef0740be0ddda563b8a46cca,NO 6 QIANJIA ROAD XIAODONG INDUSTRY ZONE YUYAO ZHEJIANG CHINA NINGBOCN,CN
03d5eca26b7056a583582c9c612166f3,"COLORANTS(H.K.)LTD.UNIT(S)1505B 15/ F FORTRESS TOWER 250 KING'S RD HONG KONG, HONG KONG 999207",US
8e17912835f9ecb9ff32c55f7a170e1e,"PLOT NO.A-726,T.T.C.INDUSTRIAL AREAM.I.D.C., VILLAGE- MAHAPE, NAVI MUMBAI 0",IN
632693ac45b80420d537e5983dde5619,"#301 JINGU ZHONG RD.YINZHOU,NINGBO    NINGBO ZH 315000 CN",CN
3ab853116f011dbb79745ca02d6aec97,"UNIT(S) 1505B 15/F FORTRESS TOWER25 0 KING'S RD NORTH POINT HK.,NORTH P OINT,HK",GB
3dbaab4aef0740be0ddda563b8a46cca,NO 6 QIANJIA ROAD XIAODONG INDUSTRY ZONE YUYAO ZHEJIANG CHINA YUYAO CITYVN,CN
0112c373127add14e6abc67f0d86601f,"Europark 1046, Houthalen, Maaseik, Limburg, Flemish Region, 3530, Belgium",BE
9b6da2f4563ad1d9316361f421dd8cea,"103 Lahrs Rd, Ormeau, Queensland, 4208, Australia",AU
95a27265611a8e611070d6da33813fff,"#20, MRIEHBC SOCIETY, 29TH MAIN, IS  PHASE, 2ND STAGE, BTM LAYOUT, BANGALORE  ,KARNATAKA PIN-560076",IN
7e5cd9d11e73c8e045f9b1032eaa968a,"270 Seebold Spur, Fenton, Jefferson County, Missouri, 63026-4600, United States of America",US
160093fb437f055c22e10f16e2766eba,"NO.1 DONGCHEN ROAD (S), ORIENTAL ECONOMIC DEVELOPMENT ZONE, PUJIANG TOWN, MINHANG DISTRICT, SHANGHAI",CN
0542b8ce03e0b3f13e99e15f8800a526,"WEST OF CHONG QING ROAD, TONG ONE, SHENZHEN CHINA",CN
53eea0872a674b1f48aba21734afd7a3,"PONNERI HIGH ROADMANALI CHENNAI, TAMILNADU 600068",IN
6aa711c6517df1f3f60eb51e3e952b63,UNKNOWN ADDRESS,US
a1defdc865fa6b47774870a038dd3a33,99 LAHRS ROAD    ORMEAU QL 4208 AU,US
234801961588c6ba8f93291a3228ac76,"20 Mahavir Chambers 3rd Flr333/337 Samuel St, Mumbai, Maharashtra, 400003, India",IN
1f31ee500ace19d646e4a6d234567f38,"SAN QISHI TOWN INDUSTRIAL ZONE YUYAO,ZHEJIANG,CHINA   NINGBO 33 315000 CN",CN
002038373e667f708bfd68c2ab1ea099,"B WING,401402,4TH FLOOR,NEELKANTH BUSINESS PARK,VIDYAVIHAR(W), MUMBAI MAHARASHTRA 400 086 IN",IN
160093fb437f055c22e10f16e2766eba,"1 DONGCHEN ROAD, SHANGHAI CHINA",CN
1b6c06bb353deb5677990ff05c45dee8,"UNIT 9,12/F HOUSTON CENTRE,63 MODY ROAD,TSIMSHATSUI EAST,KOWLOON, HONG KONG,,HK",HK
7adf24cfe6aa51339106e2bc7c7ed842,"102 Himland House Ranjit Nagar Complex, New Delhi, National Capital Territory of Delhi, 110008, India",US
4968f36816ecd47edd1aa4394fbf972f,"66 OUJIANG ROAD HAIMEN ETDZ NANTONG,CN,CN",JP
1f31ee500ace19d646e4a6d234567f38,SAN QISHI TOWN INDUSTRIAL ZONE    YUYAO 33 315400 CN,CN
ddea74fbcd8bef0fde4000ca9c1a00e3,"123, GIDC PHASE I NR.NEEKA TUBEVATVA AHMEDABAD - GUJARAT 382445",IN
ace0cfde61a720ffde99d61511e888d8,no 10 xinhui rd wusha daliang foshan 44528000 cn,CN
5cba5cb663639ffbeaa66a394da7a8be,"Nariman Point, 66/67, Nariman Bhavan, Mumbai, Maharashtra, 400021, India",AU
2c2f2c3e4f3f499e2b270991c7896c3d,734 DIXONDRIVE  ELLAVILLE ELLAVILLE 31806,US
c47cca7bc615838331a97c6cbf7457d6,"Plot No 6001/1 & 2gidc Estate Ankleshwar, Gujarat, 393002, India",IN
1e4acd740d2587dbed321631b854a9f0,"CENTRE 200 CONNAUGHT ROAD CENTRAL ROOM 2912, WEST TOWER SHUN TAK   HONGKONG   CN",HK
0d20e0e35f1ed21914a0b6680816fc88,11 HAWTHORN PKWY  VERNON HILLS VERNON HILLS 60061,US
1bbb53eb7b3c8ba8f01219dd4425d466,D-8 EVEREST BUILDING PT.  M.M.MALVIYA TARDEO MUMBAI M.M.MALVIYA TARDEO MUMBAI 400034,US
7a4ff874aef9fdb679a55dff4b9ee33d,"SOR (GUANGZHOU) SOR (GUANGZHOU)ZHONGCUN TOWN,PANYU DISTRICT  GUANGZHOU  510000 CN",MX
24f255141510aa7eb922a6f6468302db,GENERAAL DEPREZSTRAAT 2    HARELBEKE   BE  TE +3293802711,BE
8e79c3c044b6104992d3235886303375,"IX/449 M, INDUSTRIAL DEVELOPMENT  PLOT, POOVANTHURUTHU, KOTTAYAM, KERALA PIN-686012",IR
1aa47cb1d02d8cbd22d2a683d8d7272b,CL 20 NORTE   5 B N   38 OF  1004,PH
a17cac993b2a37851d2c845d211e32eb,"FLAT A, 9/F, WING HIN FACTROY BUILD ING31-33 NG FONG STREET,SAN PO KONG ,  KOWLOON   HK",HK
320a024dd05114305160aa2d6097d1f4,NO4 ALLEY29 LN269 CHEN CHIEN ST SHU LIN CITY  238 TW,MX
c116fe37a4f2601a9efc09bc8c42e7ba,"130 CHONGQING ROAD,FU YONG TOWN,BAO AN DISTRICT,SHENZHEN,P.R.CHINA   SHENZHEN   CN",CN
0542b8ce03e0b3f13e99e15f8800a526,"NO.33 XINHAN ROAD,XINCHANG INDUSTRIAL AREA,PUDONG DIST   SHANGHAI   CN",CN
6c56e6bb0f170a065ffff09719b84b75,"PLOT NO.6101/11, GIDC, PHASE 4,  VAPI, VILLAGE,VIDYAVIHAR WEST VALSAD-GUJARAT PIN-396195",IN
d03eefd78f5784e4e0c9a17bb4c6103c,"YINZHOU, NINGBO, 88 RENMIN RD, JIANGSHAN TOWN,",CN
ebfb67a8d37695afa28067426b40a617,"1F,NO.1-19,SHILIN ROAD,JIAOSHU VILLAGE,YANCHAU DISTRICT,KAOHSIUNG CITY,824,TAIWAN R.O.C.",CN
f11ed6a01c9ddf7a5c4ca6644319cf52,"No. 9, shuncheng south road, wusha, daliang sub-district, Shunde district, Guangdong, Foshan, Guangdong, South China, 528000, China",CN
82d4100e340b65eb618c80792ebfdfd5,"HENGDIAN ELECTRONIC INDUSTRY ZONEDO NGYANG,ZHEJIANG",US
9915a195e70755262866ac7e8522f2d0,"NO.102, HUICHANG ST. NANZI DIST. KA OHSIUNG CITY 81149 , TAIWAN TAIWAN",TW
1f31ee500ace19d646e4a6d234567f38,SAN QISHI TOWN INDUSTRIAL ZONE YUYA CHINA   YUYAO 33 315400 CN,CN
053b093b31cc8e11076bdbc170d1cdde,"NO.36,ALLEY 22, LANE 372, JHONGHUA RD.,YANCHAO DIST., KAOHSIUNG CITY 824               TW",TW
5d5716ee1339758c22314bb88042cc48,"264 Reynoldsdale Rd, Bedford, Bedford County, Pennsylvania, 15522-7401, United States of America",US
f719301064991ddbc32afccf461da6fa,0,US
3dbaab4aef0740be0ddda563b8a46cca,"NO.6 QIANJIA ROAD XIAODONG INDUSTRY ZONE,   YUYAO 33 315000 CN",CN
f1eabba70dba2a9ef384bc1b97c80c49,"A-2007,NORTH RING CENTER  NO.18,YU MIN LU BEIJING 100029  BEIJING   CN",CN
ba6c71986ba3e2dee46f899c737e6d7c,"TECHNOLOGIES CO LTD NO.10, XINHUI R D, WUSHA,DALIANG, SHUNDE DIST, FOSH AN CITY,",US
9915a195e70755262866ac7e8522f2d0,"NO.102, HUICHAN ST., NANZI DIST., KAOHSIUNG CITY 81149, TAIWAN ROC",TW
e3c4ee698469da7fed24740d86afc1aa,"NO.256. JINGSHIYI ROAD, XINJIAN VIL BEILUN XIAOGANG DISTRICT ,NINGBO CI   NINGBO 33 315000 CN",CN
16948b39325b423ab3a0ccc45bd4894e,"VIA UNITA D ITALIA, 85 21057 OLGIATE OLONA VA   OLGIATE OLONA VA 21057 IT",IT
25ae5c1d52d5e482157b314cb3594e02,"15TH, FLOOR MENARA IGB, MID VALLEY LINGKARAN SYED PUTRA, 59200 KUALALUMPUR, MALAYSIA",MY
9590e56034060ab3ad6ce94a54c8304d,"CO.,LTD.15/F BUSINESS BLDG.PHOENIX HOTEL,TONGJIANG RD.555,NEW NORTHERN DIST.CHANGZHOU CITY,JIANGSU 213002 CHINA",CN
1aa47cb1d02d8cbd22d2a683d8d7272b,L 20 NORTE   5 B N   38 OF   902 BRR VERSALLES,US
a4d196d0342a029acead62369fc724a0,"NO.2506, UNIT 1, BUILDING 4, YURUN INTERNATIONAL HAOTING, LIAOCHENG SHANDONG, CHINA",AU
140c63ccedc8eac19c62398e6c1af6d0,AVENIDA LAS MISIONES 21  PARQUE INDUSTRIAL BERNARDO QUINTANA EL MARQUES QUERETARO 76240,MX
7a4ff874aef9fdb679a55dff4b9ee33d,"SOR (GUANGZHOU) SOR (GUANGZHOU)ZHONGCUN TOWN,PANYU   GUANGZHOU  510000 CN",NO
e87b6063724ec17f0349aa67adcc8feb,"NO.158 CHUANGYUAN ROAD, SIP SUZHOU    SUZHOU 32 215125 CN",CN
14f81bad22f95a7c8441aaf5aae8247a,"WAGSTAFF STREET, OFF TAME STREET    STALYBRIDGE  SK15 1ST GB",GB
c91903cf3d652ea9b6a496aa127d2ff2,"ROOM 1331,NO#598,JIANGNAN RD,NINGBO,CHINA",CN
f9d26ff788581b11e4bc690142d3e984,"7 STANLEY STREET  STALYBRIDGE, CHESHIRE STALYBRIDGE, CHESHIRE SK15 1SS",GB
77d2284ab86ceb49f2926faa83855175,"3-18, Nihombashi Muro-Machi 4-Chome, Chuo-Ku, Tokyo, Kanto, 103-0022, Japan",JP
82d4100e340b65eb618c80792ebfdfd5,HENGDIAN ELECTRONIC INDUSTRY ZONE ZHEJIANG DONGYANGCN,US
44553adff410cc62082b9ed6026fe88b,"CO LTD CO LTDNO. 10, XINHUI ROAD, WUSHA, D ALIANG,SHUNDE  FOSHAN  528000 CN",CN
7ae440a9a2a521fe08b76b748178d7f9,7/F KAM SHING IND BLDG 1-11 KWAI  W INGROAD KWAI CHUNG   HONG KONG   HK,HK
75d0b4464b91fea181d1e50e9821c6c2,"ROOM 1109-1110, KWONG SANG HONG CEN TRE,151-153 HOI BUN ROAD, KWUN TONG , KOWLOON  HONG KONG   HK",VN
44553adff410cc62082b9ed6026fe88b,"CO LTD CO LTDNO. 10, XINHUI ROAD, WUSHA, DALIANG,SHUNDE  FOSHAN  528000 CN",CN
4cb95267c64a6b140d366e2be68542c7,t 93 102 103 midc tarapur dist palghar maharashtra in,IN
014a17c344e52d6f2507a830df52314d,"CHNOLOGIES CHNOLOGIESNO. 10, XINHUI ROAD, WUSH A, DALIANG,SHUNDE  FOSHAN  528000 CN",CN
ad9ea06e42579072fb3633249688aab6,"Hengdian electronic industrial park, Dongyang, Zhejiang, Jinhua, Zhejiang, East China, 322100, China",CN
a2974d095a92735514d0563f12305005,"7 STANLEY STREET  STALYBRIDGE, CHESHIRE STALYBRIDGE CHESHIRE SK151SS",GB
14f81bad22f95a7c8441aaf5aae8247a,7 STANLEY STREET ENG   STALYBRIDGE EN SK15 1SS GB,GB
727d60bafa94e025a7328a9bd58adeaa,"CO LTD XING DIAN ROAD, BEI CHEN TIANJIN 12 300402 CN",CL
3f79c7d0483039a12747f53d05b63a6e,"10F-10, NO.351, SEC.2, CHUNG SHANRD.,   TAIPEI, TA 351 TW",TW
0942e75887d57ee0ff7862a566925e07,RM 1331 598 JIANGNAN RD    NINGBO   CN,CN
abe45ad7a60cf09ba26bf856d5dc2709,"E INDUSTRY CO E INDUSTRY CODADIANKOU INDUSTRY FUN CTIONAI AREA,  JIANDE  310000 CN",US
a6590877187d350f4b5f79b91c315d29,"DIVISION,SHANGCUN LIANTANG INDUSTRI DISTRICT SHANGCUN,GONGMING,SHENZHEN   SHENZHEN 44 510852 CN",CN
93d99f282976f530c5a84aa9d22adbc2,"B, 2f, b, 1f, building 26, area c, liantang industrial zone, shangcun community, gongming office, guangming new district, Guangdong, Shenzhen, Guangdong, South China, 518106, China",CN
655c504648edc043f3003291c9e4e1ee,HOUZHEN INDUSTRIAL PARK 262724 SHOUGUANG   SHOUGUANG 37 262724 CN,US
abe45ad7a60cf09ba26bf856d5dc2709,"DADIANKOU INDUSTRY FUNCTIONAI AREA, 310000 JIANDE   JIANDE 33 310000 CN",CN
3584e6e193984441ef06b6625a921116,174 GAEJWARO GEUMJEONG GU BUSAN 174 GAEJWARO GEUMJEONG GU BUSAN,CN
14a93600f64e6c5a6eb8142169cb1aa2,"1120 EDEN ROAD SUITE 106  ARLINGTON, TX ARLINGTONTX 76001",US
d5fec854de46679b51ec6d2b1b166e1d,160 W. HINTZ ROAD  WHEELING WHEELING 60090,US
a0e179f4c80fa8816f62d55da74ace01,133 PEACHTREE STREET NE 19TH FLOOR,US
cd1870b630604c53cd0ac43c0b181959,"ONE PPG PLACE  PITTSBURGH, PA PITTSBURG 15272",US
874ac919abefdce4770767bef133c844,"133 PEACHTREE ST,  ATLANTA, GE ATLANTA 30303",US
9a1e1953c4a9bfdaa29efd834519e26d,"Tongji industrial park, Jimo, Shandong, Qingdao, Shandong, East China, 266228, China",CN
74dfe4059382c0da8b664be41a250968,"529 STONEGATE FRIVE KATY, TX 77494 U.S.A.",US
d335e7f66053e31c556552f16d0cb52c,270 SEEBOLD SPUR  FENTONMO FENTONMO 63026,US
5db67ca093d36e5c6e942cf69e1098f6,CL 24 B      102   22,RO
99e3964be25aedf6bb56f759294e9e20,270 SEEBOLD SPUR CT  FENTONMO FENTONMO 63026,US
905e5b22fe1f1889814805f6787eb48f,"616 Spring Hill Dr, Ste 100, Spring, Montgomery County, Texas, 77386, United States of America",US
0d52a7d4a3fd5ae1a5751483cb77b0f6,"5420 TAPSCOTT ROAD  SCARBOROUGH, ONTARIO SCARBOROUGH, ONTARIO M1B1Y4",CA
9f5b361e574ce87b0ec603bfa178159f,"RM C101 NO. 695 LINGSHI RD, ZHABEI",CN
7aafe2d48ed783cdfaf6ea00db2421e1,"1725 GUNN HIGHWAY ODESSA, FLORIDA 33556 USA        TE 813-886-8811",US
03e5e2cba6fca4be37821ae593de0cca,"8410 KELSO DRIVE  BALTIMORE, MD BALTIMOREMD 21237",US
03e5e2cba6fca4be37821ae593de0cca,"2400 Boston St, Ste 200, Baltimore, Baltimore city, Maryland, 21224-4779, United States of America",US
5a7f83e0a3aae28d409ece5c135aae10,"2552 INDUSTRIAL DRIVE  VALPARAISO, INDIANA VALPARAISO, INDIANA 46383-9510",US
d2a847398914f088f73819df4efa983b,651 KULICK ROAD  EDGAR EDGAR 32640,US
cbfe8d696b857144575bcd45bf4fce03,"SUN HOUSE , CST NO. 201 B 1, NEAR JVLR JUNCTION,   MUMBAI MH 400063 IN",IN
ba270014b08f2488bc17ad6844a9c2a4,"3 Rue Ettore Bugatti, Haguenau, Bas-Rhin, Grand Est, 67500, France",FR
bff0ed375cbb9f52c03b93fcaa5c7d53,124 SOUTH MILITARY STREET  DETROIT DETROIT 48209,US
1896ba692d1ab45a625e4c2f0e4e67ba,"LOT 3763 & 37632 JALAN 6/37A, TAMAN BUKIT MALURI INDUSTRIAL AREA,   KEPONG  52100 MY",MY
7c075b343ff67e1a335f29c96eb55691,"Via Delle Industrie 47, Ponzano Veneto, Treviso, Veneto, 31050, Italy",IT
471c3e055cd2de697d984100274154e0,"100 Grand Ave, Rothschild, Marathon County, Wisconsin, 54474-1100, United States of America",US
321cc9f365f6387bdb02e8c3b69b553e,9630 NOWALK BLVD.  SANTA FE SPRINGS SANTA FE SPRINGS 90670,US
028734dc51b8ca048dbb8c37e8872a5b,ROUTE DE GRAY    SAINT-APOLLINAIRE BU 21850 FR,FR
e1e63f848d30cb8e9328000786f52721,"8400 Green Meadows Dr N, Lewis Center, Delaware County, Ohio, 43035-9453, United States of America",US
4957945c5ee090c4f02f34261d62f04e,"3000 Wesley Way, Richland Hills, Tarrant County, Texas, 76118-6456, United States of America",US
6fe23a4d293989932e3c49472f5436b2,"S/N 600 COUNTY LINE RD  ELMHURST, ILLINOIS ELMHURST, ILLINOIS 60126-2081",US
9d9e5493184ed583f634453d8a44e7e9,"9 Simmonsville Rd, Bluffton, Beaufort County, South Carolina, 29910-5919, United States of America",US
0d47cd9e69a49f9664f8b8833e61f0d3,205 FM  STEPHENVILLE STEPHENVILLE 76401,US
2c398f54dacfc67b9fbe414565285dba,"19218 REDWOOD ROAD  CLEVELAND, OHIO CLEVELAND, OHIO 44110",US
af87672218e5ebf1b3c5fa120b6c624e,"An der Gumme 3, Freiamt, Emmendingen, Freiburg, Baden-Wuerttemberg, 79348, Germany",DE
85a4ebc29766fd0e792dcc09f3bee2e6,5 b new rohtak road new delhi,IN
56520f18f0a441f8fbb8960f31d4cb85,"180 EAST BROAD STREET COLUMBUS, OH OHIO, OH 43215 - COLUMBUS, OH",US
409f354b7a3a822392f5bc9fc036fb99,"3100 CUMBERLAND BULEVARD SUITE 600 ATLANTA, GE ATLANTA 30339",US
ca46a4f2705f1a531841836334febe14,"1669 E. WILSHIRE AVE SUITE 609 SANTA ANA,CA SANTA ANACA 92705",US
216c814bdd5d1ad1ed3490594ac04a4c,"1435 ROUND TABLE DR  DALLAS, TX DALLAS 75247",US
a52f5969febcf25c7ab8a36c20766870,"1, PPG Place, Pittsburgh, Pennsylvania, 15272, United States of America",US
74dfe4059382c0da8b664be41a250968,"529 STONEGATE DRIVE  KATY, TX KATYTX 77494",US
72a43984e786a5e4f0422a949d8874c9,180 E BROAD STREET  COLOMBUS OH COLUMBUSOH 43215,US
96af108b61e149e1264f8fa0bb8b927d,940 WASHSURN SWITCH ROAD S/N SHELBY SHELBY 28150,US
c5ec8f15b55b9811d826081baec6ca06,"5019 HUNT ST. PRYOR, OK 74361 ATTN: MR. MICHAEL S. HANSON TEL:651-481-6878 FAX:651-481-9834",US
ec6c36ca27cd2eb1cea04cdc5b0b46df,"1000 E Park Ave Po Box, Maple Shade, 08052-0308, United States of America",US
d455589fe53b79549b8405d77c135376,"Seolleung-ro 642, Gangnam-gu, Seoul, Gangnam-gu, Seoul, 06092, Republic of Korea",KR
874ac919abefdce4770767bef133c844,"30303, GA, ATLANTA, PEACHTREE STREET, 133, NE 10TH FLOOR",US
3f3319032bcd4c71efa02ed2ab066cc0,1189 MONTAUK HWY.  EAST PORTCHOGUE EAST PORTCHOGUE 11772,US
731b7d94d0c91c58a07849e30a53acd1,19-23 MBH INDUSTRIESTR.  SCHWARZENBEK SCHWARZENBEK DE-21493,DE
2936b3802ec1821c9b8b2979b483e2c3,"625 EAST BUNKER COURT VERNON HILLS,  IL IL 60061",IL
